shop,name,lat,lon
convenience,Продукты,60.0218456,30.2244823
car_repair,Шиномонтаж,60.0067386,30.2762446
mobile_phone,Евросеть,60.0358474,30.416145
alcohol,Лит.Rа,60.0403596,30.3984616
mobile_phone,МТС,60.0361853,30.4144524
butcher,Мясо свежее,60.0359545,30.4156086
optician,Счастливый взгляд,60.0361484,30.4146371
florist,,60.0331076,30.4168221
shoes,,60.0358194,30.4162855
jewelry,Дива,60.036813,30.415123
greengrocer,,60.0403379,30.3984392
florist,,60.0405862,30.3986516
jewelry,585Gold,60.033761,30.4174921
jewelry,585Gold,60.0365147,30.4165366
florist,,60.0049367,30.2521165
florist,Цветовик,60.0028491,30.2446792
farm,,59.8550276,30.1846674
toys,Детский мир,59.9417065,30.27572
shoes,Ralf Ringer,59.9339128,30.3301858
ticket,ДТЗК,59.9339266,30.334359
ticket,ДТЗК,60.0125916,30.3961301
jewelry,Имерели,59.9338703,30.3339818
shoes,Немецкая обувь,59.9337259,30.3299339
newsagent,Первая полоса,60.0126403,30.396183
ticket,Софит,60.0349572,30.4185073
ticket,Центральное агентство воздушных сообщений,60.034741,30.418046
ticket,Центральное агентство воздушных сообщений,60.0348766,30.4184367
florist,,60.0348303,30.4184312
florist,,60.0349898,30.4185722
convenience,,59.705421,30.7877986
convenience,Продукты,59.8431946,30.1447928
car_parts,,59.8027027,30.3980246
bakery,Грузинская пекарня,59.8289021,30.3888506
convenience,Продукты,59.8288888,30.3889784
supermarket,Народная 7Я семьЯ,59.8523731,30.272679
supermarket,Добрый,59.8599643,30.240829
chemist,Магнит Косметик,59.6952809,30.7840395
shoes,Athletic,60.0136773,30.3934947
shoes,Caprise,60.0136742,30.3936333
shoes,Domino,60.0137273,30.3937789
shoes,Ecco,60.0135654,30.3940643
bag,Elettivo,60.0135399,30.3940386
shoes,Franko,60.0137271,30.3936719
shoes,Iris,60.0136526,30.393967
cosmetics,La Belle,60.013649,30.3937334
clothes,Lady Fashion,60.0135739,30.3939043
shoes,Las Botas,60.0137056,30.3933827
shoes,Ralf Ringer,60.0135986,30.3938064
shoes,S.Lux,60.0136542,30.3935862
clothes,ValeRo,60.0136369,30.3941367
shoes,Акцент,60.0136987,30.3938922
shoes,Александрина,60.0135626,30.3941559
jewelry,Бронницкий ювелир,59.9318573,30.3591029
jewelry,Даймонд,59.9318901,30.359684
shoes,Данди,60.0136817,30.3938518
shoes,Идеал,60.0136738,30.3939908
shoes,Идеальная пара,60.0137776,30.39358
shoes,Сити обувь,60.013601,30.3939234
hat,Удачный выбор,60.0136037,30.3941605
yes,Удачный выбор,60.013815,30.3934318
watches,,60.0137933,30.3934099
convenience,Мини-Маркет,59.8411369,30.2361133
convenience,Продукты,59.8410893,30.2361112
supermarket,РосАл,59.8405141,30.2371049
convenience,Продукты,59.8365795,30.1351523
newsagent,,59.8350867,30.1408726
convenience,Продукты,59.8349758,30.1711067
clothes,Acoola,60.0120449,30.398755
shoes,Basconi,60.012185,30.3992217
clothes,Club Voltaire,60.012215,30.398219
shoes,Dino Ricci,60.0120854,30.3989009
clothes,Diplomat,60.0119469,30.3984997
bag,Edmins,60.011989,30.3990163
shoes,Giotto,60.0119107,30.3986379
clothes,Golden Point,60.0120634,30.398798
cosmetics,Lush,60.0121613,30.3989804
shoes,Mio,60.0121447,30.3984874
baby_goods,Mothercare,60.011919,30.3988353
clothes,New Yorker,60.0121618,30.3976789
clothes,Rabe,60.0122376,30.3990604
shoes,Ralf Ringer,60.0120624,30.3980585
clothes,Soro4ka,60.0120237,30.3988361
jewelry,Sunlight,60.0118299,30.3989464
shoes,Thomas Munz,60.0119577,30.3989835
clothes,Vilatte,60.0120979,30.3986662
clothes,Крокид,60.0121221,30.3985738
beauty,Май,60.0119259,30.399047
clothes,Твое,60.0119997,30.398298
supermarket,Дикси,59.87156,30.2677912
convenience,Продукты,59.8500812,30.1935775
convenience,Продукты,59.8546688,30.2269471
clothes,Adidas,60.0126134,30.3982463
clothes,Anmax,60.0122729,30.3988947
clothes,Befree,60.0123869,30.3985791
clothes,Calzedonia,60.0124546,30.3986795
shoes,Chester,60.0122993,30.3989136
clothes,Gloria Jeans,60.0123008,30.39944
clothes,Harakter,60.0123668,30.3982459
clothes,Incity,60.0122851,30.3993267
clothes,Love Republic,60.0123894,30.3989286
gift,Marmalato,60.0123296,30.3991568
shoes,Passo Avanti,60.0123469,30.398612
clothes,Reebok,60.012538,30.3985344
shoes,Respect,60.0124475,30.3988798
clothes,WoolStreet,60.0123867,30.3984599
clothes,Zarina,60.0123365,30.3987714
jewelry,Бусомания,60.0124987,30.3986844
cosmetics,Рив Гош,60.0125161,30.3984446
outdoor,Солдат удачи,60.0124264,30.3983084
bag,Царство сумок,60.0122476,30.3989911
supermarket,Магнит,59.5801548,30.1372639
car_parts,Старая дорога,59.5704003,30.1408058
beauty,Kaprizulia,60.0138427,30.277895
cosmetics,Рив Гош,60.0024584,30.2995053
bakery,Тоне,60.0346507,30.3938198
chemist,Улыбка радуги,60.0346604,30.3936054
convenience,Фермер,60.0162788,30.3164537
florist,Цветовик,60.0229275,30.3766086
dry_cleaning,,60.0024517,30.2995876
florist,,60.0166093,30.3152681
florist,,60.0248516,30.3815948
butcher,,59.8556459,30.3792396
supermarket,Магнит,59.8562411,30.2408222
supermarket,,59.8278176,30.2164883
convenience,Продуктовый,59.8305826,30.2123552
supermarket,Дикси,59.8592117,30.2463786
beauty,Lash&BrowBar,60.007307,30.2642386
electronics,Планета инструмент,59.8294482,30.3858372
beauty,Апельсин,59.8290879,30.3862585
optician,Оптика,59.8296544,30.3856387
electronics,ЭТМ электроинструмент,59.8291772,30.3860384
pet,,59.8290206,30.3871282
supermarket,Пятёрочка,59.9367545,30.3408775
supermarket,Лента,60.0508862,30.4229023
convenience,Продукты,60.0026429,30.2462369
tyres,Шина.ru,59.9242794,30.2779255
greengrocer,,59.8482547,30.3105712
supermarket,7Я СемьЯ,60.0066847,30.2578043
convenience,Продукты,60.0497774,30.4234196
convenience,Продукты,60.0499986,30.4225845
florist,,59.9912254,30.3144491
supermarket,Магнит,59.8501909,30.3686452
supermarket,Дикси,59.8779071,30.478922
furniture,Нирвана Плюс,59.8779732,30.4785779
convenience,Продукты,59.8793874,30.4809129
convenience,Продукты,59.8815388,30.4856703
convenience,Продукты,59.9028388,30.4849224
convenience,Продукты,59.9053262,30.4747468
convenience,Копейка,59.8452654,30.378011
florist,Клео-Дент,59.7084026,30.7816361
alcohol,Норман,59.7089339,30.781641
department_store,Семейный,59.7045776,30.7897524
weapons,"Оружейный магазин ""Барс""",59.9711735,30.3127313
convenience,,59.7041184,30.785461
butcher,Великолукский мясокомбинат,59.6966751,30.78401
alcohol,Градусы,59.6965354,30.7840144
supermarket,Народная 7Я семья,59.6963762,30.7840195
supermarket,Нетто,60.0133512,30.2679798
bicycle,BikeTrip,59.9196925,30.2825409
supermarket,Магнит,59.8500473,30.2057212
convenience,Продукты,59.9132794,30.3962208
alcohol,BeerGrab,59.9134598,30.509875
convenience,Продукты,59.9138585,30.5104967
convenience,Продукты-Кафе,59.9145582,30.5150028
chemist,Улыбка Радуги,59.9137365,30.5113429
supermarket,Верный,59.915261,30.5159415
kitchen,Гармония,59.9148697,30.5162489
bakery,Гурмания,59.914765,30.5163129
supermarket,Естный,59.9149429,30.515927
farm,Кулинария от фермера,59.9153609,30.5172697
beauty,,59.9152124,30.5174053
supermarket,Нетто,59.9400991,30.2130233
convenience,Продукты,59.8650586,30.3853472
florist,Фантазия,60.0086855,30.2570556
optician,Невская оптика,60.0093741,30.2562361
copyshop,,60.0026103,30.2462198
alcohol,Ароматный Мир,60.0098091,30.2558658
car,Тойота Центр Пулково,59.804886,30.3211236
supermarket,Дикси,59.9285494,30.3503578
supermarket,Дикси,59.9432133,30.3488625
supermarket,Полушка,60.2577681,29.5993164
alcohol,Норман,60.0504655,30.4225876
convenience,Нетто,59.5705022,30.1298361
butcher,Фермер,59.5707187,30.1313578
clothes,,59.5712677,30.1425361
bakery,Печенька,59.5700022,30.1350636
beauty,Леди,59.9499649,30.2404806
convenience,,59.9497051,30.2394996
supermarket,Ладоград,59.8320284,30.1852691
convenience,Продукты,59.936087,30.4960714
convenience,Универсам,60.0140566,30.2636808
garden_centre,ООО Колос: посадочный материал,59.8503448,30.1743096
supermarket,Местный,59.844259,30.2577223
convenience,Продукты,59.8419974,30.2349235
convenience,,59.8466271,30.2432947
supermarket,Универсам,59.8388872,30.2670322
florist,ЦветОптТорг,59.8407415,30.2379678
convenience,Продукты,59.8666395,30.2625945
convenience,,59.8758201,30.2590915
clothes,Салют,59.961517,30.3115673
bathroom_furnishing,Акварим,59.8870398,30.3179678
convenience,5 шагов,59.8524009,30.2994994
convenience,Продукты,60.0174154,30.237078
furniture,IV-Design,59.9570644,30.3323848
convenience,Продукты,59.8972207,30.3575823
confectionery,Север Метрополь,59.936989,30.3142395
supermarket,Пятёрочка,59.7439559,30.5826235
convenience,,59.8796913,30.2628627
convenience,Продукты,60.0220439,30.1075407
convenience,Продукты,60.0611246,30.3067222
convenience,Продукты,60.0853984,30.2628185
alcohol,РосАл,59.8897644,30.2705083
hairdresser,,59.7354485,30.5825215
baby_goods,ВотОнЯ,60.0023264,30.3384725
beverages,,60.0290299,30.4076985
doityourself,,59.9573635,30.3330462
supermarket,Есенин,59.9085414,30.4560869
hairdresser,Александра,60.0405302,30.3986018
dairy,Молочный мир,60.0465344,30.3311596
department_store,,60.0383429,30.3967864
convenience,2 шага,60.0419978,30.3997916
supermarket,Дикси,59.8514626,30.2963832
supermarket,Пятёрочка,59.8399814,30.1396991
convenience,Продукты,59.8474381,30.2717147
kiosk,,59.8413997,30.2529339
kiosk,,59.8417973,30.2539343
kiosk,,59.84724,30.2712319
kiosk,,59.8472414,30.2712319
kiosk,,59.8476375,30.2722324
kiosk,,59.8476388,30.2722324
cosmetics,The Body Shop,60.058585,30.3365135
jewelry,Valtera,60.0586932,30.3369755
beauty,Виктория,60.050256,30.3451391
cosmetics,Л'Этуаль,60.058537,30.3368483
jewelry,Endless jewelry,60.0911202,30.3788188
clothes,Korners,60.0902736,30.3803128
clothes,Wrangler,60.09019,30.3804381
art,Эка-Арт,60.0367963,30.4151093
clothes,Thamel,60.0901087,30.3803391
beauty,Камильфо,59.8480879,30.271649
convenience,Магазинчик,59.8275617,30.2053873
supermarket,Нетто,59.827349,30.2159359
supermarket,Дикси,59.8665151,30.4689909
convenience,Естный,59.8665064,30.4694278
convenience,Ласточка,59.8669615,30.4705539
beauty,,59.8669732,30.4678967
florist,Ах! Цветы,60.0032031,30.1981298
beauty,Мока,59.9996917,30.1970816
books,,59.8944604,30.4342784
tea,,59.9992987,30.3596183
supermarket,Верный,60.0049564,30.2532054
supermarket,Естный,59.9882388,30.3701487
supermarket,Мера-Маркет,59.9882636,30.3703668
convenience,Продукты шаговой доступности,59.9314533,30.320258
convenience,Продукты,59.9436121,30.3552353
convenience,Продукты,59.9857752,30.3514749
convenience,Продукты,60.0170722,30.3815156
supermarket,Пятёрочка,59.9209983,30.3534517
supermarket,Семишагофф,59.9292527,30.3121067
gift,Red October,59.9315875,30.2937601
supermarket,Дикси,59.8390515,30.350963
alcohol,Градусы,59.7851313,30.6291103
supermarket,Универсам XL,60.2383666,30.5663198
supermarket,Дикси,59.9361226,30.3506843
convenience,Продукты,59.9260468,30.3486304
art,Parivar,59.9324741,30.346902
convenience,Продукты,59.8555786,30.3790865
supermarket,Магнит,59.8423019,30.2423325
alcohol,Калейдоскоп Напитков мира,59.9835851,30.2149333
beauty,Клиника Milano,59.93318,30.3268991
beauty,Клиника Milano,59.9643224,30.3093032
convenience,Продукты,59.8702766,30.3760698
convenience,Фруктовая лавка,59.9389565,30.3232655
car_repair,Шиномонтаж,59.9924341,30.334055
supermarket,Естный,60.0056957,30.4041316
alcohol,Литра,59.8526778,30.1550763
beauty,,59.8526683,30.154784
furniture,Энциклопедия мебели,59.8539278,30.1554036
convenience,Универсам24,59.8537446,30.1554036
beauty,,59.853616,30.1554009
convenience,Естный,59.8529494,30.1553957
medical_supply,Инвитро,59.9057465,30.4804344
beauty,Ирис,59.9052611,30.4783692
optician,Невская оптика,59.9056034,30.4798045
glazery,Окна Петербурга,59.9054069,30.478979
clothes,Три кота,59.9054989,30.4793668
hearing_aids,,59.9054607,30.4791989
supermarket,Пятёрочка,59.9236258,30.3483228
bakery,,59.8634084,30.3201619
alcohol,Ароматный мир,59.8283025,30.3258625
supermarket,Народная 7Я семьЯ,60.0172436,30.4029605
supermarket,Народная 7Я семьЯ,60.0253628,30.3826784
convenience,Естный,59.8322912,30.3335222
convenience,Естный,59.8323451,30.33441
ticket,,60.1775461,30.5360889
pet,У Томаса,59.9540369,30.243134
convenience,Продукты,59.984674,30.4076989
convenience,Продукты,59.9326053,30.3615036
convenience,Продукты,59.9856323,30.4258317
supermarket,Пятёрочка,59.9337751,30.3694397
supermarket,Универсам,59.9254177,30.3875607
supermarket,Лайм,60.0053659,30.2900472
general,Продукты,60.0099268,30.2581634
hairdresser,,60.0004961,30.2538521
convenience,Продукты,59.9237738,30.4752454
convenience,Продукты,59.9357309,30.415805
supermarket,Удачный,59.9265474,30.3416734
convenience,,60.0083122,30.2353657
hairdresser,Райчик,59.847496,30.3595463
supermarket,Естный,59.8442514,30.3581817
convenience,Продукты,59.83949,30.3530247
supermarket,Магнит,59.9967558,30.2012271
supermarket,Пятёрочка,59.9963462,30.2056964
supermarket,Полушка,60.0290239,30.4053045
convenience,Продукты,59.9160902,30.4576964
convenience,Продукты,59.9248666,30.4170261
convenience,Продукты,59.9715241,30.3965548
florist,Цветы,60.0290016,30.4052958
alcohol,Норман,59.9218569,30.4596535
convenience,,59.9978468,30.2690692
olive_oil,Оливия,59.9676749,30.3123058
supermarket,Перекрёсток,59.8321227,30.3392869
alcohol,Ароматный мир,59.8195971,30.3270766
greengrocer,Инжир,59.8206542,30.3274092
pet,ЛапаЛэнд,59.8206502,30.3278438
convenience,Рыба!,59.8195924,30.3275923
convenience,,59.819591,30.3278686
copyshop,,60.0004742,30.2537255
convenience,Теремок,59.6814253,30.6753024
convenience,,59.6775377,30.6944855
hairdresser,Шоколад,59.8570464,30.2042197
convenience,Белорусские продукты,60.0403667,30.3723571
convenience,Продукты,59.7502795,30.5746055
convenience,Продукты,60.0095814,30.369756
supermarket,Пятёрочка,59.8800949,30.4580316
bicycle,Велостандарт,60.0096408,30.3478929
second_hand,Скупка,59.9002726,30.4904984
hardware,"ТД ""Вимос""",59.7531364,30.5862704
confectionery,Лейпуриен Тукку,59.9873612,30.3082148
hairdresser,TopGun Barbershop,59.9618244,30.3067158
convenience,,59.9875926,30.3094402
bakery,Буше,59.9080349,30.4829673
